FIPS,Class,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Green,Libertarian,Constitution,Independent American,Personal Choice,Socialist Workers,Socialist,Write-ins,State1,State2,State3,State4,State5,State6,State7
fips,class,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18
48051,1,Burleson,County,6418,1758,4549,0,35,76,0,0,0,0,0,0,0,0,0,0,0,0,0
48053,1,Burnet,County,16628,3888,12110,0,160,470,0,0,0,0,0,0,0,0,0,0,0,0,0
48055,1,Caldwell,County,10898,4965,5552,0,110,271,0,0,0,0,0,0,0,0,0,0,0,0,0
48057,1,Calhoun,County,6463,2446,3809,0,58,150,0,0,0,0,0,0,0,0,0,0,0,0,0
48059,1,Callahan,County,5106,797,4156,0,55,98,0,0,0,0,0,0,0,0,0,0,0,0,0
48061,1,Cameron,County,74366,42683,28997,0,1011,1675,0,0,0,0,0,0,0,0,0,0,0,0,0
48063,1,Camp,County,4284,1567,2643,0,16,58,0,0,0,0,0,0,0,0,0,0,0,0,0
48065,1,Carson,County,2740,336,2334,0,16,54,0,0,0,0,0,0,0,0,0,0,0,0,0
48067,1,Cass,County,11505,3427,7863,0,97,118,0,0,0,0,0,0,0,0,0,0,0,0,0
48069,1,Castro,County,2002,582,1379,0,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0
48071,1,Chambers,County,14378,2749,11324,0,83,222,0,0,0,0,0,0,0,0,0,0,0,0,0
48073,1,Cherokee,County,15895,4334,11270,0,94,197,0,0,0,0,0,0,0,0,0,0,0,0,0
48075,1,Childress,County,1940,334,1567,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0
48077,1,Clay,County,4855,910,3820,0,35,90,0,0,0,0,0,0,0,0,0,0,0,0,0
48079,1,Cochran,County,893,224,648,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0
48081,1,Coke,County,1387,204,1145,0,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0
48083,1,Coleman,County,3385,508,2804,0,27,46,0,0,0,0,0,0,0,0,0,0,0,0,0
48085,1,Collin,County,294627,96726,189142,0,2019,6740,0,0,0,0,0,0,0,0,0,0,0,0,0
48087,1,Collingsworth,County,1099,221,845,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0
48089,1,Colorado,County,7964,2063,5761,0,39,101,0,0,0,0,0,0,0,0,0,0,0,0,0
48091,1,Comal,County,50327,10972,37696,0,459,1200,0,0,0,0,0,0,0,0,0,0,0,0,0
48093,1,Comanche,County,4813,1015,3680,0,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0
48095,1,Concho,County,973,187,760,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0
48097,1,Cooke,County,14109,2467,11270,0,116,256,0,0,0,0,0,0,0,0,0,0,0,0,0
48099,1,Coryell,County,16316,4978,10766,0,139,433,0,0,0,0,0,0,0,0,0,0,0,0,0
48101,1,Cottle,County,666,166,465,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0
48103,1,Crane,County,1227,253,940,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0
48105,1,Crockett,County,1337,404,883,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0
48107,1,Crosby,County,1707,611,1053,0,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0
48109,1,Culberson,County,705,355,313,0,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0
48111,1,Dallam,County,1519,235,1237,0,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0
48113,1,Dallas,County,698669,389398,291263,0,4684,13324,0,0,0,0,0,0,0,0,0,0,0,0,0
48115,1,Dawson,County,3522,939,2509,0,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0
48117,1,Deaf Smith,County,4214,1084,3032,0,29,69,0,0,0,0,0,0,0,0,0,0,0,0,0
48119,1,Delta,County,1972,513,1414,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0
48121,1,Denton,County,240327,77314,154208,0,2451,6354,0,0,0,0,0,0,0,0,0,0,0,0,0
48123,1,DeWitt,County,6442,1487,4785,0,45,125,0,0,0,0,0,0,0,0,0,0,0,0,0
48125,1,Dickens,County,969,236,715,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0
48127,1,Dimmit,County,2773,1839,842,0,25,67,0,0,0,0,0,0,0,0,0,0,0,0,0
48129,1,Donley,County,1502,251,1212,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0
48131,1,Duval,County,4123,3078,946,0,56,43,0,0,0,0,0,0,0,0,0,0,0,0,0
48133,1,Eastland,County,6447,1065,5187,0,57,138,0,0,0,0,0,0,0,0,0,0,0,0,0
48135,1,Ector,County,32238,7770,23629,0,245,594,0,0,0,0,0,0,0,0,0,0,0,0,0
48137,1,Edwards,County,820,172,624,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0
48139,1,Ellis,County,53488,14045,37865,0,421,1157,0,0,0,0,0,0,0,0,0,0,0,0,0
48141,1,El Paso,County,167514,102046,59876,0,2184,3408,0,0,0,0,0,0,0,0,0,0,0,0,0
48143,1,Erath,County,12385,2066,9973,0,102,244,0,0,0,0,0,0,0,0,0,0,0,0,0
48145,1,Falls,County,5277,2032,3139,0,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0
48147,1,Fannin,County,10645,2699,7606,0,117,223,0,0,0,0,0,0,0,0,0,0,0,0,0
48149,1,Fayette,County,10341,2776,7334,0,68,163,0,0,0,0,0,0,0,0,0,0,0,0,0
48151,1,Fisher,County,1574,559,975,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0
48153,1,Floyd,County,2044,545,1468,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0
48155,1,Foard,County,464,162,287,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0
48157,1,Fort Bend,County,218051,98345,115580,0,1270,2856,0,0,0,0,0,0,0,0,0,0,0,0,0
48159,1,Franklin,County,4153,902,3139,0,29,83,0,0,0,0,0,0,0,0,0,0,0,0,0
48161,1,Freestone,County,7323,1930,5235,0,48,110,0,0,0,0,0,0,0,0,0,0,0,0,0
48163,1,Frio,County,3772,2083,1583,0,51,55,0,0,0,0,0,0,0,0,0,0,0,0,0
48165,1,Gaines,County,3940,546,3312,0,26,56,0,0,0,0,0,0,0,0,0,0,0,0,0
48167,1,Galveston,County,109232,39443,66912,0,860,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
48169,1,Garza,County,1494,252,1209,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0
48171,1,Gillespie,County,12409,2227,9791,0,101,290,0,0,0,0,0,0,0,0,0,0,0,0,0
48173,1,Glasscock,County,548,52,493,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
48175,1,Goliad,County,3243,1035,2101,0,24,83,0,0,0,0,0,0,0,0,0,0,0,0,0
48177,1,Gonzales,County,5843,1760,3938,0,56,89,0,0,0,0,0,0,0,0,0,0,0,0,0
48179,1,Gray,County,7342,943,6251,0,54,94,0,0,0,0,0,0,0,0,0,0,0,0,0
48181,1,Grayson,County,41242,10831,29112,0,387,912,0,0,0,0,0,0,0,0,0,0,0,0,0
48183,1,Gregg,County,41169,13303,27272,0,171,423,0,0,0,0,0,0,0,0,0,0,0,0,0
48185,1,Grimes,County,8473,2372,5894,0,63,144,0,0,0,0,0,0,0,0,0,0,0,0,0
48187,1,Guadalupe,County,48268,14892,31654,0,439,1283,0,0,0,0,0,0,0,0,0,0,0,0,0
48189,1,Hale,County,8713,2266,6231,0,63,153,0,0,0,0,0,0,0,0,0,0,0,0,0
48191,1,Hall,County,1041,262,754,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0
48193,1,Hamilton,County,3481,697,2714,0,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0
48195,1,Hansford,County,1912,157,1722,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0
48197,1,Hardeman,County,1412,352,1013,0,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0
48199,1,Hardin,County,20987,3558,17025,0,119,285,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,1,Harris,County,1174884,564355,582328,0,10121,18080,0,0,0,0,0,0,0,0,0,0,0,0,0
48203,1,Harrison,County,25713,9607,15689,0,103,314,0,0,0,0,0,0,0,0,0,0,0,0,0
48205,1,Hartley,County,1891,215,1647,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0
48207,1,Haskell,County,1934,631,1242,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0
48209,1,Hays,County,58277,24795,30217,0,816,2449,0,0,0,0,0,0,0,0,0,0,0,0,0
48211,1,Hemphill,County,1461,179,1256,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0
48213,1,Henderson,County,27377,6616,20119,0,174,468,0,0,0,0,0,0,0,0,0,0,0,0,0
48215,1,Hidalgo,County,133165,88391,41671,0,1187,1916,0,0,0,0,0,0,0,0,0,0,0,0,0
48217,1,Hill,County,11889,2898,8700,0,83,208,0,0,0,0,0,0,0,0,0,0,0,0,0
48219,1,Hockley,County,6984,1384,5356,0,63,181,0,0,0,0,0,0,0,0,0,0,0,0,0
48221,1,Hood,County,22263,3963,17695,0,163,442,0,0,0,0,0,0,0,0,0,0,0,0,0
48223,1,Hopkins,County,12373,3288,8815,0,76,194,0,0,0,0,0,0,0,0,0,0,0,0,0
48225,1,Houston,County,8029,2320,5578,0,41,90,0,0,0,0,0,0,0,0,0,0,0,0,0
48227,1,Howard,County,8477,2039,6169,0,69,200,0,0,0,0,0,0,0,0,0,0,0,0,0
48229,1,Hudspeth,County,784,287,458,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0
48231,1,Hunt,County,27497,6897,19782,0,267,551,0,0,0,0,0,0,0,0,0,0,0,0,0
48233,1,Hutchinson,County,7842,1056,6583,0,45,158,0,0,0,0,0,0,0,0,0,0,0,0,0
48235,1,Irion,County,770,119,622,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0
48237,1,Jack,County,2847,391,2382,0,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0
48239,1,Jackson,County,4814,1104,3610,0,26,74,0,0,0,0,0,0,0,0,0,0,0,0,0
48241,1,Jasper,County,13070,3755,9012,0,80,223,0,0,0,0,0,0,0,0,0,0,0,0,0
48243,1,Jeff Davis,County,1132,417,659,0,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0
48245,1,Jefferson,County,86968,44463,41337,0,331,837,0,0,0,0,0,0,0,0,0,0,0,0,0
48247,1,Jim Hogg,County,1596,1139,433,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0
48249,1,Jim Wells,County,10876,5994,4674,0,74,134,0,0,0,0,0,0,0,0,0,0,0,0,0
48251,1,Johnson,County,48397,10747,36161,0,373,1116,0,0,0,0,0,0,0,0,0,0,0,0,0
48253,1,Jones,County,5415,1286,3983,0,48,98,0,0,0,0,0,0,0,0,0,0,0,0,0
48255,1,Karnes,County,3992,1443,2435,0,39,75,0,0,0,0,0,0,0,0,0,0,0,0,0
48257,1,Kaufman,County,34320,9589,23935,0,229,567,0,0,0,0,0,0,0,0,0,0,0,0,0
48259,1,Kendall,County,17576,2952,14114,0,139,371,0,0,0,0,0,0,0,0,0,0,0,0,0
48261,1,Kenedy,County,153,67,80,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
48263,1,Kent,County,382,85,287,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
48265,1,Kerr,County,21483,4309,16493,0,185,496,0,0,0,0,0,0,0,0,0,0,0,0,0
48267,1,Kimble,County,1827,242,1535,0,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0
48269,1,King,County,122,4,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48271,1,Kinney,County,1349,451,852,0,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0
48273,1,Kleberg,County,8676,4310,4136,0,76,154,0,0,0,0,0,0,0,0,0,0,0,0,0
48275,1,Knox,County,1462,372,1046,0,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0
48277,1,Lamar,County,16924,4798,11726,0,113,287,0,0,0,0,0,0,0,0,0,0,0,0,0
48279,1,Lamb,County,3987,912,2979,0,14,82,0,0,0,0,0,0,0,0,0,0,0,0,0
48281,1,Lampasas,County,7160,1440,5509,0,66,145,0,0,0,0,0,0,0,0,0,0,0,0,0
48283,1,La Salle,County,1529,853,645,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0
48285,1,Lavaca,County,8002,1680,6141,0,61,120,0,0,0,0,0,0,0,0,0,0,0,0,0
48287,1,Lee,County,5937,1830,3936,0,46,125,0,0,0,0,0,0,0,0,0,0,0,0,0
48289,1,Leon,County,6847,1124,5610,0,30,83,0,0,0,0,0,0,0,0,0,0,0,0,0
48291,1,Liberty,County,22383,5401,16486,0,146,350,0,0,0,0,0,0,0,0,0,0,0,0,0
48293,1,Limestone,County,7434,2302,4992,0,53,87,0,0,0,0,0,0,0,0,0,0,0,0,0
48295,1,Lipscomb,County,1139,135,986,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0
48297,1,Live Oak,County,3999,959,2917,0,39,84,0,0,0,0,0,0,0,0,0,0,0,0,0
48299,1,Llano,County,9502,2000,7222,0,76,204,0,0,0,0,0,0,0,0,0,0,0,0,0
48301,1,Loving,County,61,15,43,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
48303,1,Lubbock,County,89929,24299,62650,0,751,2229,0,0,0,0,0,0,0,0,0,0,0,0,0
48305,1,Lynn,County,1909,510,1365,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0
48307,1,McCulloch,County,2897,535,2282,0,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0
48309,1,McLennan,County,73899,25102,47075,0,419,1303,0,0,0,0,0,0,0,0,0,0,0,0,0
48311,1,McMullen,County,439,64,363,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
48313,1,Madison,County,4013,1043,2909,0,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0
48315,1,Marion,County,4186,1670,2429,0,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0
48317,1,Martin,County,1581,230,1333,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0
48319,1,Mason,County,1933,435,1447,0,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0
48321,1,Matagorda,County,11811,3995,7530,0,90,196,0,0,0,0,0,0,0,0,0,0,0,0,0
48323,1,Maverick,County,9646,6551,2674,0,226,195,0,0,0,0,0,0,0,0,0,0,0,0,0
48325,1,Medina,County,15818,4608,10765,0,128,317,0,0,0,0,0,0,0,0,0,0,0,0,0
48327,1,Menard,County,848,181,645,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0
48329,1,Midland,County,44080,7826,35202,0,224,828,0,0,0,0,0,0,0,0,0,0,0,0,0
48331,1,Milam,County,8026,2759,5063,0,59,145,0,0,0,0,0,0,0,0,0,0,0,0,0
48333,1,Mills,County,2131,344,1732,0,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0
48335,1,Mitchell,County,2235,569,1598,0,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0
48337,1,Montague,County,7527,1225,6104,0,64,134,0,0,0,0,0,0,0,0,0,0,0,0,0
48339,1,Montgomery,County,172084,32608,135276,0,1188,3012,0,0,0,0,0,0,0,0,0,0,0,0,0
48341,1,Moore,County,4867,872,3872,0,36,87,0,0,0,0,0,0,0,0,0,0,0,0,0
48343,1,Morris,County,4955,2156,2687,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0
48345,1,Motley,County,551,65,473,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,1,Nacogdoches,County,20263,6324,13479,0,126,334,0,0,0,0,0,0,0,0,0,0,0,0,0
48349,1,Navarro,County,14950,4381,10201,0,114,254,0,0,0,0,0,0,0,0,0,0,0,0,0
48351,1,Newton,County,5591,1941,3473,0,53,124,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,1,Nolan,County,4478,1309,3001,0,56,112,0,0,0,0,0,0,0,0,0,0,0,0,0
48355,1,Nueces,County,94226,43526,48008,0,948,1744,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,1,Ochiltree,County,2948,230,2670,0,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,1,Oldham,County,852,80,748,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0
48361,1,Orange,County,30132,7567,21870,0,175,520,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,1,Palo Pinto,County,9194,1963,6953,0,77,201,0,0,0,0,0,0,0,0,0,0,0,0,0
48365,1,Panola,County,10037,3045,6835,0,42,115,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,1,Parker,County,47495,8117,38127,0,348,903,0,0,0,0,0,0,0,0,0,0,0,0,0
48369,1,Parmer,County,2512,498,1968,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0
48371,1,Pecos,County,3977,1399,2472,0,35,71,0,0,0,0,0,0,0,0,0,0,0,0,0
48373,1,Polk,County,18637,4905,13258,0,158,316,0,0,0,0,0,0,0,0,0,0,0,0,0
48375,1,Potter,County,26070,6724,18557,0,238,551,0,0,0,0,0,0,0,0,0,0,0,0,0
48377,1,Presidio,County,1339,795,478,0,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0
48379,1,Rains,County,4026,845,3070,0,35,76,0,0,0,0,0,0,0,0,0,0,0,0,0
48381,1,Randall,County,49378,7256,40815,0,339,968,0,0,0,0,0,0,0,0,0,0,0,0,0
48383,1,Reagan,County,805,119,666,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0
48385,1,Real,County,1484,278,1159,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0
48387,1,Red River,County,4874,1685,3069,0,38,82,0,0,0,0,0,0,0,0,0,0,0,0,0
48389,1,Reeves,County,2657,1439,1141,0,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0
48391,1,Refugio,County,2629,1015,1554,0,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0
48393,1,Roberts,County,496,32,452,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
48395,1,Robertson,County,7124,2890,4077,0,46,111,0,0,0,0,0,0,0,0,0,0,0,0,0
48397,1,Rockwall,County,35188,8006,26179,0,261,742,0,0,0,0,0,0,0,0,0,0,0,0,0
48399,1,Runnels,County,3597,577,2935,0,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0
48401,1,Rusk,County,18304,6526,11548,0,74,156,0,0,0,0,0,0,0,0,0,0,0,0,0
48403,1,Sabine,County,4441,917,3407,0,46,71,0,0,0,0,0,0,0,0,0,0,0,0,0
48405,1,San Augustine,County,3548,1256,2196,0,33,63,0,0,0,0,0,0,0,0,0,0,0,0,0
48407,1,San Jacinto,County,9378,2597,6545,0,84,152,0,0,0,0,0,0,0,0,0,0,0,0,0
48409,1,San Patricio,County,19643,7576,11552,0,160,355,0,0,0,0,0,0,0,0,0,0,0,0,0
48411,1,San Saba,County,2200,326,1833,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0
48413,1,Schleicher,County,988,217,748,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0
48415,1,Scurry,County,4875,851,3881,0,49,94,0,0,0,0,0,0,0,0,0,0,0,0,0
48417,1,Shackelford,County,1337,152,1162,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0
48419,1,Shelby,County,8921,2733,6027,0,51,110,0,0,0,0,0,0,0,0,0,0,0,0,0
48421,1,Sherman,County,996,117,855,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0
48423,1,Smith,County,78582,22037,55204,0,361,980,0,0,0,0,0,0,0,0,0,0,0,0,0
48425,1,Somervell,County,3447,652,2693,0,28,74,0,0,0,0,0,0,0,0,0,0,0,0,0
48427,1,Starr,County,11179,9075,1886,0,107,111,0,0,0,0,0,0,0,0,0,0,0,0,0
48429,1,Stephens,County,3276,564,2599,0,31,82,0,0,0,0,0,0,0,0,0,0,0,0,0
48431,1,Sterling,County,482,50,425,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
48433,1,Stonewall,County,643,213,409,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0
48435,1,Sutton,County,1426,329,1081,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0
48437,1,Swisher,County,2223,625,1539,0,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0
48439,1,Tarrant,County,603610,243914,342386,0,4718,12592,0,0,0,0,0,0,0,0,0,0,0,0,0
48441,1,Taylor,County,42787,9392,32168,0,283,944,0,0,0,0,0,0,0,0,0,0,0,0,0
48443,1,Terrell,County,507,175,309,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0
48445,1,Terry,County,3539,915,2530,0,28,66,0,0,0,0,0,0,0,0,0,0,0,0,0
48447,1,Throckmorton,County,756,130,603,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
48449,1,Titus,County,8668,3091,5401,0,55,121,0,0,0,0,0,0,0,0,0,0,0,0,0
48451,1,Tom Green,County,36200,9039,25920,0,298,943,0,0,0,0,0,0,0,0,0,0,0,0,0
48453,1,Travis,County,381517,225209,133984,0,5919,16405,0,0,0,0,0,0,0,0,0,0,0,0,0
48455,1,Trinity,County,5984,1746,4057,0,62,119,0,0,0,0,0,0,0,0,0,0,0,0,0
48457,1,Tyler,County,7447,1824,5463,0,41,119,0,0,0,0,0,0,0,0,0,0,0,0,0
48459,1,Upshur,County,14979,3541,11111,0,70,257,0,0,0,0,0,0,0,0,0,0,0,0,0
48461,1,Upton,County,1164,280,845,0,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0
48463,1,Uvalde,County,8197,3622,4349,0,73,153,0,0,0,0,0,0,0,0,0,0,0,0,0
48465,1,Val Verde,County,11728,5732,5568,0,146,282,0,0,0,0,0,0,0,0,0,0,0,0,0
48467,1,Van Zandt,County,18818,3597,14762,0,135,324,0,0,0,0,0,0,0,0,0,0,0,0,0
48469,1,Victoria,County,28013,8526,18727,0,199,561,0,0,0,0,0,0,0,0,0,0,0,0,0
48471,1,Walker,County,18464,6186,11653,0,171,454,0,0,0,0,0,0,0,0,0,0,0,0,0
48473,1,Waller,County,15857,6390,9220,0,77,170,0,0,0,0,0,0,0,0,0,0,0,0,0
48475,1,Ward,County,3164,804,2263,0,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0
48477,1,Washington,County,14201,3410,10513,0,63,215,0,0,0,0,0,0,0,0,0,0,0,0,0
48479,1,Webb,County,47531,30434,14949,0,876,1272,0,0,0,0,0,0,0,0,0,0,0,0,0
48481,1,Wharton,County,13831,4245,9348,0,79,159,0,0,0,0,0,0,0,0,0,0,0,0,0
48483,1,Wheeler,County,2041,266,1744,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0
48485,1,Wichita,County,39739,10566,27926,0,400,847,0,0,0,0,0,0,0,0,0,0,0,0,0
48487,1,Wilbarger,County,3862,1047,2708,0,40,67,0,0,0,0,0,0,0,0,0,0,0,0,0
48489,1,Willacy,County,4683,2717,1781,0,80,105,0,0,0,0,0,0,0,0,0,0,0,0,0
48491,1,Williamson,County,160632,60279,92034,0,1746,6573,0,0,0,0,0,0,0,0,0,0,0,0,0
48493,1,Wilson,County,16776,4804,11436,0,147,389,0,0,0,0,0,0,0,0,0,0,0,0,0
48495,1,Winkler,County,1695,383,1270,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0
48497,1,Wise,County,20574,3474,16475,0,183,442,0,0,0,0,0,0,0,0,0,0,0,0,0
48499,1,Wood,County,17378,3503,13576,0,72,227,0,0,0,0,0,0,0,0,0,0,0,0,0
48501,1,Yoakum,County,2071,376,1653,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0
48503,1,Young,County,7200,1126,5900,0,63,111,0,0,0,0,0,0,0,0,0,0,0,0,0
48505,1,Zapata,County,3218,1989,1107,0,53,69,0,0,0,0,0,0,0,0,0,0,0,0,0
48507,1,Zavala,County,3371,2612,659,0,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0
49001,1,Beaver,County,2510,437,1953,14,0,0,81,0,0,0,0,0,25,0,0,0,0,0,0
49003,1,Box Elder,County,19190,3379,14971,86,0,0,629,0,0,0,0,0,125,0,0,0,0,0,0
49005,1,Cache,County,41814,8446,31347,178,0,0,1492,0,0,0,0,0,351,0,0,0,0,0,0
49007,1,Carbon,County,7504,2774,4429,75,0,0,178,0,0,0,0,0,48,0,0,0,0,0,0
49009,1,Daggett,County,502,132,352,1,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0
49011,1,Davis,County,120008,28877,86244,576,0,0,3471,0,0,0,0,0,840,0,0,0,0,0,0
49013,1,Duchesne,County,6319,831,5123,44,0,0,285,0,0,0,0,0,36,0,0,0,0,0,0
49015,1,Emery,County,4421,884,3379,22,0,0,113,0,0,0,0,0,23,0,0,0,0,0,0
49017,1,Garfield,County,2143,366,1672,19,0,0,71,0,0,0,0,0,15,0,0,0,0,0,0
49019,1,Grand,County,3877,1717,1938,91,0,0,68,0,0,0,0,0,63,0,0,0,0,0,0
49021,1,Iron,County,16518,2821,12399,175,0,0,970,0,0,0,0,0,153,0,0,0,0,0,0
49023,1,Juab,County,3946,780,2925,32,0,0,176,0,0,0,0,0,33,0,0,0,0,0,0
49025,1,Kane,County,3308,853,2234,41,0,0,138,0,0,0,0,0,42,0,0,0,0,0,0
49027,1,Millard,County,5018,857,3771,27,0,0,332,0,0,0,0,0,31,0,0,0,0,0,0
49029,1,Morgan,County,4547,866,3491,13,0,0,155,0,0,0,0,0,22,0,0,0,0,0,0
49031,1,Piute,County,764,95,636,5,0,0,23,0,0,0,0,0,5,0,0,0,0,0,0
49033,1,Rich,County,996,148,821,6,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0
49035,1,Salt Lake,County,378749,162904,199824,2990,0,0,9094,0,0,0,0,0,3937,0,0,0,0,0,0
49037,1,San Juan,County,5188,1805,3130,78,0,0,128,0,0,0,0,0,47,0,0,0,0,0,0
49039,1,Sanpete,County,9435,1650,7273,44,0,0,414,0,0,0,0,0,54,0,0,0,0,0,0
49041,1,Sevier,County,8003,1207,6380,60,0,0,311,0,0,0,0,0,45,0,0,0,0,0,0
49043,1,Summit,County,17196,8524,7980,191,0,0,356,0,0,0,0,0,145,0,0,0,0,0,0
49045,1,Tooele,County,19056,5475,12593,71,0,0,766,0,0,0,0,0,151,0,0,0,0,0,0
49047,1,Uintah,County,11454,1255,9708,48,0,0,371,0,0,0,0,0,72,0,0,0,0,0,0
49049,1,Utah,County,175414,27483,138589,1068,0,0,7228,0,0,0,0,0,1045,1,0,0,0,0,0
49051,1,Wasatch,County,9505,2735,6432,70,0,0,218,0,0,0,0,0,50,0,0,0,0,0,0
49053,1,Washington,County,53074,10850,38863,297,0,0,2658,0,0,0,0,0,406,0,0,0,0,0,0
49055,1,Wayne,County,1314,259,1009,18,0,0,21,0,0,0,0,0,7,0,0,0,0,0,0
49057,1,Weber,County,75128,23463,48142,832,0,0,2128,0,0,0,0,0,563,0,0,0,0,0,0
50001,1,Addison,County,17741,0,4324,12845,0,0,0,0,0,0,0,6,135,57,273,101,0,0,0
50003,1,Bennington,County,17130,0,4437,11525,0,0,0,0,0,0,0,24,211,74,626,233,0,0,0
50005,1,Caledonia,County,13466,0,4158,8763,0,0,0,0,0,0,0,6,103,39,255,142,0,0,0
50007,1,Chittenden,County,75475,0,17369,55615,0,0,0,0,0,0,0,114,545,155,1263,414,0,0,0
50009,1,Essex,County,2736,0,848,1746,0,0,0,0,0,0,0,0,32,15,75,20,0,0,0
